ID,Destination_Places_ID,Source_Places_ID,TransportType,TransportDate,Places
734,67,1,Bus,2022-06-07,10
735,67,1,Bus,2022-06-28,14
736,1,67,Bus,2022-06-17,15
737,1,67,Bus,2022-06-30,12
738,1,67,Bus,2022-06-09,14
739,1,67,Bus,2022-06-01,12
740,1,67,Bus,2022-06-06,15
741,1,67,Bus,2022-06-27,14
742,1,67,Bus,2022-06-03,12
743,1,67,Bus,2022-06-23,11
744,1,67,Bus,2022-06-14,14
745,1,67,Bus,2022-06-11,12
746,1,67,Bus,2022-06-26,14
747,1,67,Bus,2022-06-21,10
748,1,67,Bus,2022-06-08,11
749,1,67,Bus,2022-06-10,12
750,1,67,Bus,2022-06-22,10
751,1,67,Bus,2022-06-12,14
752,1,67,Bus,2022-06-15,12
753,1,67,Bus,2022-06-05,15
754,1,67,Bus,2022-06-02,13
755,1,67,Bus,2022-06-13,11
756,1,67,Bus,2022-06-28,12
757,68,1,Plane,2022-06-30,11
758,68,1,Plane,2022-06-18,10
759,68,1,Plane,2022-06-01,13
760,68,1,Plane,2022-06-04,12
761,68,1,Plane,2022-06-16,13
762,68,1,Plane,2022-06-29,15
763,68,1,Plane,2022-06-06,10
764,68,1,Plane,2022-06-27,10
765,68,1,Plane,2022-06-03,13
766,68,1,Plane,2022-06-20,11
767,68,1,Plane,2022-06-11,15
768,68,1,Plane,2022-06-21,10
769,68,1,Plane,2022-06-08,11
770,68,1,Plane,2022-06-19,10
771,68,1,Plane,2022-06-05,14
772,68,1,Plane,2022-06-15,12
773,68,1,Plane,2022-06-02,15
774,68,1,Plane,2022-06-24,12
775,68,1,Plane,2022-06-13,14
776,68,1,Plane,2022-06-07,10
777,68,1,Plane,2022-06-28,14
778,1,68,Plane,2022-06-17,11
779,1,68,Plane,2022-06-30,13
780,1,68,Plane,2022-06-01,13
781,1,68,Plane,2022-06-04,11
782,1,68,Plane,2022-06-16,11
783,1,68,Plane,2022-06-06,13
784,1,68,Plane,2022-06-27,13
785,1,68,Plane,2022-06-03,12
786,1,68,Plane,2022-06-23,13
787,1,68,Plane,2022-06-14,10
788,1,68,Plane,2022-06-26,12
789,1,68,Plane,2022-06-08,11
790,1,68,Plane,2022-06-10,12
791,1,68,Plane,2022-06-22,14
792,1,68,Plane,2022-06-12,11
793,1,68,Plane,2022-06-05,10
794,1,68,Plane,2022-06-02,15
795,1,68,Plane,2022-06-24,14
796,1,68,Plane,2022-06-13,12
797,1,68,Plane,2022-06-07,14
798,1,68,Plane,2022-06-28,11
799,68,1,Bus,2022-06-18,14
800,68,1,Bus,2022-06-09,12
801,68,1,Bus,2022-06-01,12
802,68,1,Bus,2022-06-04,12
803,68,1,Bus,2022-06-16,15
804,68,1,Bus,2022-06-06,14
805,68,1,Bus,2022-06-27,13
806,68,1,Bus,2022-06-23,15
807,68,1,Bus,2022-06-14,10
808,68,1,Bus,2022-06-11,15
809,68,1,Bus,2022-06-26,15
810,68,1,Bus,2022-06-21,11
811,68,1,Bus,2022-06-08,11
812,68,1,Bus,2022-06-10,13
813,68,1,Bus,2022-06-12,15
814,68,1,Bus,2022-06-19,14
815,68,1,Bus,2022-06-05,11
816,68,1,Bus,2022-06-15,10
817,68,1,Bus,2022-06-02,11
818,68,1,Bus,2022-06-24,14
819,68,1,Bus,2022-06-25,15
820,1,68,Bus,2022-06-18,12
821,1,68,Bus,2022-06-01,14
822,1,68,Bus,2022-06-16,11
823,1,68,Bus,2022-06-27,13
824,1,68,Bus,2022-06-03,13
825,1,68,Bus,2022-06-23,12
826,1,68,Bus,2022-06-20,14
827,1,68,Bus,2022-06-11,14
828,1,68,Bus,2022-06-26,13
829,1,68,Bus,2022-06-21,14
830,1,68,Bus,2022-06-10,11
831,1,68,Bus,2022-06-22,14
832,1,68,Bus,2022-06-12,12
833,1,68,Bus,2022-06-19,14
834,1,68,Bus,2022-06-05,11
835,1,68,Bus,2022-06-02,10
836,1,68,Bus,2022-06-24,11
837,1,68,Bus,2022-06-13,12
838,1,68,Bus,2022-06-25,11
839,1,68,Bus,2022-06-07,12
840,1,68,Bus,2022-06-28,12
841,69,1,Plane,2022-06-30,11
842,69,1,Plane,2022-06-01,10
843,69,1,Plane,2022-06-09,13
844,69,1,Plane,2022-06-04,12
845,69,1,Plane,2022-06-16,14
846,69,1,Plane,2022-06-29,10
847,69,1,Plane,2022-06-06,10
848,69,1,Plane,2022-06-03,13
849,69,1,Plane,2022-06-23,15
850,69,1,Plane,2022-06-11,10
851,69,1,Plane,2022-06-26,10
852,69,1,Plane,2022-06-21,14
853,69,1,Plane,2022-06-08,15
854,69,1,Plane,2022-06-10,15
855,69,1,Plane,2022-06-15,15
856,69,1,Plane,2022-06-02,11
857,69,1,Plane,2022-06-24,13
858,69,1,Plane,2022-06-13,12
859,69,1,Plane,2022-06-25,10
860,69,1,Plane,2022-06-07,15
861,69,1,Plane,2022-06-28,10
862,1,69,Plane,2022-06-17,15
863,1,69,Plane,2022-06-30,14
864,1,69,Plane,2022-06-18,10
865,1,69,Plane,2022-06-01,14
866,1,69,Plane,2022-06-04,12
867,1,69,Plane,2022-06-16,13
868,1,69,Plane,2022-06-29,10
869,1,69,Plane,2022-06-06,14
870,1,69,Plane,2022-06-03,10
871,1,69,Plane,2022-06-23,13
872,1,69,Plane,2022-06-11,10
873,1,69,Plane,2022-06-26,13
874,1,69,Plane,2022-06-21,14
875,1,69,Plane,2022-06-08,14
876,1,69,Plane,2022-06-10,10
877,1,69,Plane,2022-06-22,11
878,1,69,Plane,2022-06-12,15
879,1,69,Plane,2022-06-19,10
880,1,69,Plane,2022-06-15,15
881,1,69,Plane,2022-06-24,10
882,1,69,Plane,2022-06-28,11
883,69,1,Bus,2022-06-17,10
884,69,1,Bus,2022-06-30,12
885,69,1,Bus,2022-06-18,13
886,69,1,Bus,2022-06-16,14
887,69,1,Bus,2022-06-06,15
888,69,1,Bus,2022-06-27,11
889,69,1,Bus,2022-06-03,14
890,69,1,Bus,2022-06-20,12
891,69,1,Bus,2022-06-11,10
892,69,1,Bus,2022-06-26,14
893,69,1,Bus,2022-06-21,14
894,69,1,Bus,2022-06-10,11
895,69,1,Bus,2022-06-22,13
896,69,1,Bus,2022-06-19,14
897,69,1,Bus,2022-06-15,14
898,69,1,Bus,2022-06-05,11
899,69,1,Bus,2022-06-02,11
900,69,1,Bus,2022-06-24,13
901,69,1,Bus,2022-06-25,10
902,69,1,Bus,2022-06-07,13
903,69,1,Bus,2022-06-28,13
904,1,69,Bus,2022-06-17,15
905,1,69,Bus,2022-06-30,15
906,1,69,Bus,2022-06-18,11
907,1,69,Bus,2022-06-01,14
908,1,69,Bus,2022-06-04,15
909,1,69,Bus,2022-06-29,13
910,1,69,Bus,2022-06-27,10
911,1,69,Bus,2022-06-06,11
912,1,69,Bus,2022-06-03,13
913,1,69,Bus,2022-06-14,14
914,1,69,Bus,2022-06-20,14
915,1,69,Bus,2022-06-11,11
916,1,69,Bus,2022-06-26,15
917,1,69,Bus,2022-06-21,13
918,1,69,Bus,2022-06-10,10
919,1,69,Bus,2022-06-22,15
920,1,69,Bus,2022-06-05,13
921,1,69,Bus,2022-06-02,12
922,1,69,Bus,2022-06-24,12
923,1,69,Bus,2022-06-25,10
924,1,69,Bus,2022-06-28,13
925,59,2,Plane,2022-06-17,10
926,59,2,Plane,2022-06-30,10
927,59,2,Plane,2022-06-18,12
928,59,2,Plane,2022-06-09,10
929,59,2,Plane,2022-06-01,13
930,59,2,Plane,2022-06-16,11
931,59,2,Plane,2022-06-06,15
932,59,2,Plane,2022-06-03,11
933,59,2,Plane,2022-06-23,12
934,59,2,Plane,2022-06-14,10
935,59,2,Plane,2022-06-20,14
936,59,2,Plane,2022-06-11,14
937,59,2,Plane,2022-06-21,14
938,59,2,Plane,2022-06-08,14
939,59,2,Plane,2022-06-22,15
940,59,2,Plane,2022-06-19,15
941,59,2,Plane,2022-06-05,13
942,59,2,Plane,2022-06-15,14
943,59,2,Plane,2022-06-24,11
944,59,2,Plane,2022-06-13,12
945,59,2,Plane,2022-06-28,14
946,2,59,Plane,2022-06-17,12
947,2,59,Plane,2022-06-30,14
948,2,59,Plane,2022-06-18,13
949,2,59,Plane,2022-06-01,13
950,2,59,Plane,2022-06-09,14
951,2,59,Plane,2022-06-04,14
952,2,59,Plane,2022-06-16,10
953,2,59,Plane,2022-06-29,13
954,2,59,Plane,2022-06-23,11
955,2,59,Plane,2022-06-14,14
956,2,59,Plane,2022-06-11,10
957,2,59,Plane,2022-06-26,10
958,2,59,Plane,2022-06-08,13
959,2,59,Plane,2022-06-19,13
960,2,59,Plane,2022-06-05,10
961,2,59,Plane,2022-06-15,11
962,2,59,Plane,2022-06-02,11
963,2,59,Plane,2022-06-13,12
964,2,59,Plane,2022-06-25,11
965,2,59,Plane,2022-06-07,11
966,2,59,Plane,2022-06-28,14
967,59,2,Bus,2022-06-17,10
968,59,2,Bus,2022-06-18,12
969,59,2,Bus,2022-06-01,10
970,59,2,Bus,2022-06-04,13
971,59,2,Bus,2022-06-16,10
972,59,2,Bus,2022-06-29,14
973,59,2,Bus,2022-06-27,13
974,59,2,Bus,2022-06-03,13
975,59,2,Bus,2022-06-14,15
976,59,2,Bus,2022-06-20,14
977,59,2,Bus,2022-06-26,10
978,59,2,Bus,2022-06-10,11
979,59,2,Bus,2022-06-22,14
980,59,2,Bus,2022-06-12,14
981,59,2,Bus,2022-06-05,11
982,59,2,Bus,2022-06-15,11
983,59,2,Bus,2022-06-24,11
984,59,2,Bus,2022-06-13,12
985,59,2,Bus,2022-06-25,15
986,59,2,Bus,2022-06-07,14
987,59,2,Bus,2022-06-28,12
988,2,59,Bus,2022-06-30,13
989,2,59,Bus,2022-06-18,11
990,2,59,Bus,2022-06-01,13
991,2,59,Bus,2022-06-16,15
992,2,59,Bus,2022-06-29,11
993,2,59,Bus,2022-06-06,15
994,2,59,Bus,2022-06-27,11
995,2,59,Bus,2022-06-03,13
996,2,59,Bus,2022-06-23,10
997,2,59,Bus,2022-06-20,10
998,2,59,Bus,2022-06-11,11
999,2,59,Bus,2022-06-26,12
1000,2,59,Bus,2022-06-10,10
1001,2,59,Bus,2022-06-22,14
1002,2,59,Bus,2022-06-12,13
1003,2,59,Bus,2022-06-19,11
1004,2,59,Bus,2022-06-05,13
1005,2,59,Bus,2022-06-24,14
1006,2,59,Bus,2022-06-13,11
1007,2,59,Bus,2022-06-25,13
1008,2,59,Bus,2022-06-07,15
1009,60,2,Plane,2022-06-30,14
1010,60,2,Plane,2022-06-18,15
1011,60,2,Plane,2022-06-09,11
1012,60,2,Plane,2022-06-01,13
1013,60,2,Plane,2022-06-04,11
1014,60,2,Plane,2022-06-29,12
1015,60,2,Plane,2022-06-27,15
1016,60,2,Plane,2022-06-03,10
1017,60,2,Plane,2022-06-14,15
1018,60,2,Plane,2022-06-20,11
1019,60,2,Plane,2022-06-26,14
1020,60,2,Plane,2022-06-21,12
1021,60,2,Plane,2022-06-10,14
1022,60,2,Plane,2022-06-22,10
1023,60,2,Plane,2022-06-19,14
1024,60,2,Plane,2022-06-15,12
1025,60,2,Plane,2022-06-02,10
1026,60,2,Plane,2022-06-24,12
1027,60,2,Plane,2022-06-13,12
1028,60,2,Plane,2022-06-25,11
1029,60,2,Plane,2022-06-07,15
1030,2,60,Plane,2022-06-17,11
1031,2,60,Plane,2022-06-09,15
1032,2,60,Plane,2022-06-16,12
1033,2,60,Plane,2022-06-29,13
1034,2,60,Plane,2022-06-06,13
1035,2,60,Plane,2022-06-03,10
1036,2,60,Plane,2022-06-23,13
1037,2,60,Plane,2022-06-14,10
1038,2,60,Plane,2022-06-20,12
1039,2,60,Plane,2022-06-26,15
1040,2,60,Plane,2022-06-21,13
1041,2,60,Plane,2022-06-08,14
1042,2,60,Plane,2022-06-10,15
1043,2,60,Plane,2022-06-12,11
1044,2,60,Plane,2022-06-19,12
1045,2,60,Plane,2022-06-05,14
1046,2,60,Plane,2022-06-15,10
1047,2,60,Plane,2022-06-02,15
1048,2,60,Plane,2022-06-24,11
1049,2,60,Plane,2022-06-25,12
1050,2,60,Plane,2022-06-07,14
1051,60,2,Bus,2022-06-17,12
1052,60,2,Bus,2022-06-30,14
1053,60,2,Bus,2022-06-01,15
1054,60,2,Bus,2022-06-09,14
1055,60,2,Bus,2022-06-16,13
1056,60,2,Bus,2022-06-29,14
1057,60,2,Bus,2022-06-06,13
1058,60,2,Bus,2022-06-27,13
1059,60,2,Bus,2022-06-20,11
1060,60,2,Bus,2022-06-11,14
1061,60,2,Bus,2022-06-26,11
1062,60,2,Bus,2022-06-21,10
1063,60,2,Bus,2022-06-08,11
1064,60,2,Bus,2022-06-10,14
1065,60,2,Bus,2022-06-22,14
1066,60,2,Bus,2022-06-12,13
1067,60,2,Bus,2022-06-05,12
1068,60,2,Bus,2022-06-02,12
1069,60,2,Bus,2022-06-24,12
1070,60,2,Bus,2022-06-13,10
1071,60,2,Bus,2022-06-28,14
1072,2,60,Bus,2022-06-30,11
1073,2,60,Bus,2022-06-18,12
1074,2,60,Bus,2022-06-01,12
1075,2,60,Bus,2022-06-09,10
1076,2,60,Bus,2022-06-04,11
1077,2,60,Bus,2022-06-16,15
1078,2,60,Bus,2022-06-27,15
1079,2,60,Bus,2022-06-03,10
1080,2,60,Bus,2022-06-14,11
1081,2,60,Bus,2022-06-26,12
1082,2,60,Bus,2022-06-21,12
1083,2,60,Bus,2022-06-08,12
1084,2,60,Bus,2022-06-10,10
1085,2,60,Bus,2022-06-12,10
1086,2,60,Bus,2022-06-19,13
1087,2,60,Bus,2022-06-15,15
1088,2,60,Bus,2022-06-05,11
1089,2,60,Bus,2022-06-02,12
1090,2,60,Bus,2022-06-24,10
1091,2,60,Bus,2022-06-13,15
1092,2,60,Bus,2022-06-25,12
1093,61,2,Plane,2022-06-30,13
1094,61,2,Plane,2022-06-01,15
1095,61,2,Plane,2022-06-09,15
1096,61,2,Plane,2022-06-04,11
1097,61,2,Plane,2022-06-16,11
1098,61,2,Plane,2022-06-29,12
1099,61,2,Plane,2022-06-06,11
1100,61,2,Plane,2022-06-03,15
1101,61,2,Plane,2022-06-23,13
1102,61,2,Plane,2022-06-14,12
1103,61,2,Plane,2022-06-20,11
1104,61,2,Plane,2022-06-11,14
1105,61,2,Plane,2022-06-26,10
1106,61,2,Plane,2022-06-21,10
1107,61,2,Plane,2022-06-08,13
1108,61,2,Plane,2022-06-12,11
1109,61,2,Plane,2022-06-02,14
1110,61,2,Plane,2022-06-24,10
1111,61,2,Plane,2022-06-13,14
1112,61,2,Plane,2022-06-07,10
1113,61,2,Plane,2022-06-28,11
1114,2,61,Plane,2022-06-17,12
1115,2,61,Plane,2022-06-09,11
1116,2,61,Plane,2022-06-01,11
1117,2,61,Plane,2022-06-04,11
1118,2,61,Plane,2022-06-29,14
1119,2,61,Plane,2022-06-06,11
1120,2,61,Plane,2022-06-03,15
1121,2,61,Plane,2022-06-14,13
1122,2,61,Plane,2022-06-20,12
1123,2,61,Plane,2022-06-11,11
1124,2,61,Plane,2022-06-26,15
1125,2,61,Plane,2022-06-21,12
1126,2,61,Plane,2022-06-08,15
1127,2,61,Plane,2022-06-10,14
1128,2,61,Plane,2022-06-19,11
1129,2,61,Plane,2022-06-15,15
1130,2,61,Plane,2022-06-24,14
1131,2,61,Plane,2022-06-13,12
1132,2,61,Plane,2022-06-25,12
1133,2,61,Plane,2022-06-07,14
1134,2,61,Plane,2022-06-28,11
1135,61,2,Bus,2022-06-17,12
1136,61,2,Bus,2022-06-30,13
1137,61,2,Bus,2022-06-18,11
1138,61,2,Bus,2022-06-04,14
1139,61,2,Bus,2022-06-16,14
1140,61,2,Bus,2022-06-06,11
1141,61,2,Bus,2022-06-27,15
1142,61,2,Bus,2022-06-03,15
1143,61,2,Bus,2022-06-14,15
1144,61,2,Bus,2022-06-20,11
1145,61,2,Bus,2022-06-11,10
1146,61,2,Bus,2022-06-26,13
1147,61,2,Bus,2022-06-21,12
1148,61,2,Bus,2022-06-08,10
1149,61,2,Bus,2022-06-22,13
1150,61,2,Bus,2022-06-12,12
1151,61,2,Bus,2022-06-19,12
1152,61,2,Bus,2022-06-05,13
1153,61,2,Bus,2022-06-02,13
1154,61,2,Bus,2022-06-24,13
1155,61,2,Bus,2022-06-07,12
1156,2,61,Bus,2022-06-17,12
1157,2,61,Bus,2022-06-30,14
1158,2,61,Bus,2022-06-01,14
1159,2,61,Bus,2022-06-09,13
1160,2,61,Bus,2022-06-04,11
1161,2,61,Bus,2022-06-16,10
1162,2,61,Bus,2022-06-29,11
1163,2,61,Bus,2022-06-06,14
1164,2,61,Bus,2022-06-27,12
1165,2,61,Bus,2022-06-03,14
1166,2,61,Bus,2022-06-23,12
1167,2,61,Bus,2022-06-14,13
1168,2,61,Bus,2022-06-26,14
1169,2,61,Bus,2022-06-08,13
1170,2,61,Bus,2022-06-22,14
1171,2,61,Bus,2022-06-12,14
1172,2,61,Bus,2022-06-05,10
1173,2,61,Bus,2022-06-02,12
1174,2,61,Bus,2022-06-24,12
1175,2,61,Bus,2022-06-25,15
1176,2,61,Bus,2022-06-28,10
1177,62,2,Plane,2022-06-17,12
1178,62,2,Plane,2022-06-30,14
1179,62,2,Plane,2022-06-18,13
1180,62,2,Plane,2022-06-01,11
1181,62,2,Plane,2022-06-04,13
1182,62,2,Plane,2022-06-16,10
1183,62,2,Plane,2022-06-29,14
1184,62,2,Plane,2022-06-06,13
1185,62,2,Plane,2022-06-03,14
1186,62,2,Plane,2022-06-23,15
1187,62,2,Plane,2022-06-20,11
1188,62,2,Plane,2022-06-11,12
1189,62,2,Plane,2022-06-21,10
1190,62,2,Plane,2022-06-10,15
1191,62,2,Plane,2022-06-22,10
1192,62,2,Plane,2022-06-12,12
1193,62,2,Plane,2022-06-19,10
1194,62,2,Plane,2022-06-15,12
1195,62,2,Plane,2022-06-02,12
1196,62,2,Plane,2022-06-24,11
1197,62,2,Plane,2022-06-07,14
1198,2,62,Plane,2022-06-17,12
1199,2,62,Plane,2022-06-18,13
1200,2,62,Plane,2022-06-09,13
1201,2,62,Plane,2022-06-16,11
1202,2,62,Plane,2022-06-29,13
1203,2,62,Plane,2022-06-06,10
1204,2,62,Plane,2022-06-27,14
1205,2,62,Plane,2022-06-03,11
1206,2,62,Plane,2022-06-23,12
1207,2,62,Plane,2022-06-14,10
1208,2,62,Plane,2022-06-11,13
1209,2,62,Plane,2022-06-26,12
1210,2,62,Plane,2022-06-08,12
1211,2,62,Plane,2022-06-19,12
1212,2,62,Plane,2022-06-05,11
1213,2,62,Plane,2022-06-15,13
1214,2,62,Plane,2022-06-02,11
1215,2,62,Plane,2022-06-24,10
1216,2,62,Plane,2022-06-13,12
1217,2,62,Plane,2022-06-25,12
1218,2,62,Plane,2022-06-07,12
1219,62,2,Bus,2022-06-17,12
1220,62,2,Bus,2022-06-30,10
1221,62,2,Bus,2022-06-18,12
1222,62,2,Bus,2022-06-09,11
1223,62,2,Bus,2022-06-01,11
1224,62,2,Bus,2022-06-16,14
1225,62,2,Bus,2022-06-29,13
1226,62,2,Bus,2022-06-03,14
1227,62,2,Bus,2022-06-23,13
1228,62,2,Bus,2022-06-14,12
1229,62,2,Bus,2022-06-20,10
1230,62,2,Bus,2022-06-26,10
1231,62,2,Bus,2022-06-21,14
1232,62,2,Bus,2022-06-08,12
1233,62,2,Bus,2022-06-22,10
1234,62,2,Bus,2022-06-19,15
1235,62,2,Bus,2022-06-15,11
1236,62,2,Bus,2022-06-02,13
1237,62,2,Bus,2022-06-24,15
1238,62,2,Bus,2022-06-07,12
1239,62,2,Bus,2022-06-28,12
1240,2,62,Bus,2022-06-17,13
1241,2,62,Bus,2022-06-30,12
1242,2,62,Bus,2022-06-18,10
1243,2,62,Bus,2022-06-04,12
1244,2,62,Bus,2022-06-16,14
1245,2,62,Bus,2022-06-29,13
1246,2,62,Bus,2022-06-06,12
1247,2,62,Bus,2022-06-03,11
1248,2,62,Bus,2022-06-23,10
1249,2,62,Bus,2022-06-20,13
1250,2,62,Bus,2022-06-11,10
1251,2,62,Bus,2022-06-26,12
1252,2,62,Bus,2022-06-21,10
1253,2,62,Bus,2022-06-08,13
1254,2,62,Bus,2022-06-10,11
1255,2,62,Bus,2022-06-22,11
1256,2,62,Bus,2022-06-12,13
1257,2,62,Bus,2022-06-19,14
1258,2,62,Bus,2022-06-02,13
1259,2,62,Bus,2022-06-24,15
1260,2,62,Bus,2022-06-13,11
1261,63,2,Plane,2022-06-17,10
1262,63,2,Plane,2022-06-30,13
1263,63,2,Plane,2022-06-18,15
1264,63,2,Plane,2022-06-09,13
1265,63,2,Plane,2022-06-01,15
1266,63,2,Plane,2022-06-16,15
1267,63,2,Plane,2022-06-06,11
1268,63,2,Plane,2022-06-03,10
1269,63,2,Plane,2022-06-14,15
1270,63,2,Plane,2022-06-20,10
1271,63,2,Plane,2022-06-21,14
1272,63,2,Plane,2022-06-22,12
1273,63,2,Plane,2022-06-12,14
1274,63,2,Plane,2022-06-19,10
1275,63,2,Plane,2022-06-15,15
1276,63,2,Plane,2022-06-05,13
1277,63,2,Plane,2022-06-24,13
1278,63,2,Plane,2022-06-13,10
1279,63,2,Plane,2022-06-25,15
1280,63,2,Plane,2022-06-07,14
1281,63,2,Plane,2022-06-28,14
1282,2,63,Plane,2022-06-17,15
1283,2,63,Plane,2022-06-30,11
1284,2,63,Plane,2022-06-18,13
1285,2,63,Plane,2022-06-01,11
1286,2,63,Plane,2022-06-16,14
1287,2,63,Plane,2022-06-06,10
1288,2,63,Plane,2022-06-27,10
1289,2,63,Plane,2022-06-03,11
1290,2,63,Plane,2022-06-14,14
1291,2,63,Plane,2022-06-26,11
1292,2,63,Plane,2022-06-21,13
1293,2,63,Plane,2022-06-08,13
1294,2,63,Plane,2022-06-22,12
1295,2,63,Plane,2022-06-19,12
1296,2,63,Plane,2022-06-05,11
1297,2,63,Plane,2022-06-15,11
1298,2,63,Plane,2022-06-02,10
1299,2,63,Plane,2022-06-24,12
1300,2,63,Plane,2022-06-13,12
1301,2,63,Plane,2022-06-25,12
1302,2,63,Plane,2022-06-07,12
1303,63,2,Bus,2022-06-17,14
1304,63,2,Bus,2022-06-30,15
1305,63,2,Bus,2022-06-18,10
1306,63,2,Bus,2022-06-01,11
1307,63,2,Bus,2022-06-04,11
1308,63,2,Bus,2022-06-16,15
1309,63,2,Bus,2022-06-06,15
1310,63,2,Bus,2022-06-27,15
1311,63,2,Bus,2022-06-03,12
1312,63,2,Bus,2022-06-23,13
1313,63,2,Bus,2022-06-11,10
1314,63,2,Bus,2022-06-26,11
1315,63,2,Bus,2022-06-21,10
1316,63,2,Bus,2022-06-08,13
1317,63,2,Bus,2022-06-10,11
1318,63,2,Bus,2022-06-19,12
1319,63,2,Bus,2022-06-15,10
1320,63,2,Bus,2022-06-02,13
1321,63,2,Bus,2022-06-24,14
1322,63,2,Bus,2022-06-13,13
1323,63,2,Bus,2022-06-25,15
1324,2,63,Bus,2022-06-30,10
1325,2,63,Bus,2022-06-18,15
1326,2,63,Bus,2022-06-01,15
1327,2,63,Bus,2022-06-04,13
1328,2,63,Bus,2022-06-29,12
1329,2,63,Bus,2022-06-27,11
1330,2,63,Bus,2022-06-06,11
1331,2,63,Bus,2022-06-03,11
1332,2,63,Bus,2022-06-14,13
1333,2,63,Bus,2022-06-20,10
1334,2,63,Bus,2022-06-11,13
1335,2,63,Bus,2022-06-21,14
1336,2,63,Bus,2022-06-10,14
1337,2,63,Bus,2022-06-22,13
1338,2,63,Bus,2022-06-15,15
1339,2,63,Bus,2022-06-05,10
1340,2,63,Bus,2022-06-02,15
1341,2,63,Bus,2022-06-13,11
1342,2,63,Bus,2022-06-25,10
1343,2,63,Bus,2022-06-07,15
1344,2,63,Bus,2022-06-28,13
1345,64,2,Plane,2022-06-30,13
1346,64,2,Plane,2022-06-09,11
1347,64,2,Plane,2022-06-01,13
1348,64,2,Plane,2022-06-04,10
1349,64,2,Plane,2022-06-16,13
1350,64,2,Plane,2022-06-29,12
1351,64,2,Plane,2022-06-27,10
1352,64,2,Plane,2022-06-03,11
1353,64,2,Plane,2022-06-23,11
1354,64,2,Plane,2022-06-14,13
1355,64,2,Plane,2022-06-20,10
1356,64,2,Plane,2022-06-11,12
1357,64,2,Plane,2022-06-26,15
1358,64,2,Plane,2022-06-08,11
1359,64,2,Plane,2022-06-10,10
1360,64,2,Plane,2022-06-22,13
1361,64,2,Plane,2022-06-12,11
1362,64,2,Plane,2022-06-19,12
1363,64,2,Plane,2022-06-05,14
1364,64,2,Plane,2022-06-02,15
1365,64,2,Plane,2022-06-13,11
1366,2,64,Plane,2022-06-17,10
1367,2,64,Plane,2022-06-18,10
1368,2,64,Plane,2022-06-09,14
1369,2,64,Plane,2022-06-04,15
1370,2,64,Plane,2022-06-29,11
1371,2,64,Plane,2022-06-06,12
1372,2,64,Plane,2022-06-27,14
1373,2,64,Plane,2022-06-23,15
1374,2,64,Plane,2022-06-26,15
1375,2,64,Plane,2022-06-21,10
1376,2,64,Plane,2022-06-08,13
1377,2,64,Plane,2022-06-10,13
1378,2,64,Plane,2022-06-22,14
1379,2,64,Plane,2022-06-12,13
1380,2,64,Plane,2022-06-19,15
1381,2,64,Plane,2022-06-05,11
1382,2,64,Plane,2022-06-15,12
1383,2,64,Plane,2022-06-02,10
1384,2,64,Plane,2022-06-24,15
1385,2,64,Plane,2022-06-25,10
1386,2,64,Plane,2022-06-07,11
1387,64,2,Bus,2022-06-17,10
1388,64,2,Bus,2022-06-01,11
1389,64,2,Bus,2022-06-04,13
1390,64,2,Bus,2022-06-29,10
1391,64,2,Bus,2022-06-27,10
1392,64,2,Bus,2022-06-06,15
1393,64,2,Bus,2022-06-23,14
1394,64,2,Bus,2022-06-14,15
1395,64,2,Bus,2022-06-20,15
1396,64,2,Bus,2022-06-11,11
1397,64,2,Bus,2022-06-26,10
1398,64,2,Bus,2022-06-21,11
1399,64,2,Bus,2022-06-10,13
1400,64,2,Bus,2022-06-22,15
1401,64,2,Bus,2022-06-19,15
1402,64,2,Bus,2022-06-15,13
1403,64,2,Bus,2022-06-05,10
1404,64,2,Bus,2022-06-02,12
1405,64,2,Bus,2022-06-13,15
1406,64,2,Bus,2022-06-07,10
1407,64,2,Bus,2022-06-28,15
1408,2,64,Bus,2022-06-30,11
1409,2,64,Bus,2022-06-18,10
1410,2,64,Bus,2022-06-01,10
1411,2,64,Bus,2022-06-09,10
1412,2,64,Bus,2022-06-16,15
1413,2,64,Bus,2022-06-27,13
1414,2,64,Bus,2022-06-06,10
1415,2,64,Bus,2022-06-03,15
1416,2,64,Bus,2022-06-14,11
1417,2,64,Bus,2022-06-20,12
1418,2,64,Bus,2022-06-11,11
1419,2,64,Bus,2022-06-10,13
1420,2,64,Bus,2022-06-22,12
1421,2,64,Bus,2022-06-19,13
1422,2,64,Bus,2022-06-05,10
1423,2,64,Bus,2022-06-15,12
1424,2,64,Bus,2022-06-02,13
1425,2,64,Bus,2022-06-24,15
1426,2,64,Bus,2022-06-25,13
1427,2,64,Bus,2022-06-07,10
1428,2,64,Bus,2022-06-28,12
1429,65,2,Plane,2022-06-17,14
1430,65,2,Plane,2022-06-30,10
1431,65,2,Plane,2022-06-01,14
1432,65,2,Plane,2022-06-04,10
1433,65,2,Plane,2022-06-16,15
1434,65,2,Plane,2022-06-29,14
1435,65,2,Plane,2022-06-06,13
1436,65,2,Plane,2022-06-23,13
1437,65,2,Plane,2022-06-14,11
1438,65,2,Plane,2022-06-20,13
1439,65,2,Plane,2022-06-21,12
1440,65,2,Plane,2022-06-08,13
1441,65,2,Plane,2022-06-10,14
1442,65,2,Plane,2022-06-22,13
1443,65,2,Plane,2022-06-12,13
1444,65,2,Plane,2022-06-19,13
